단계,레벨,공격력,방어력,체력,공격력 강화 비용(G),방어력 강화 비용(G),체력 강화 비용(G),공격력 누적 비용(G),방어력 누적 비용(G),체력 누적 비용(G)
6,158,158,79,1185,69,61,53,7207,6587,5968
6,159,159,80,1193,69,61,53,7276,6648,6021
6,160,160,80,1200,70,62,54,7345,6709,6074
6,161,161,81,1208,70,62,54,7415,6771,6128
6,162,162,81,1215,70,62,54,7485,6833,6182
6,163,163,82,1223,71,62,54,7555,6895,6236
6,164,164,82,1230,71,63,54,7626,6957,6290
6,165,165,83,1238,71,63,55,7697,7020,6344
6,166,166,83,1245,71,63,55,7768,7083,6399
6,167,167,84,1253,72,63,55,7839,7146,6454
6,168,168,84,1260,72,64,55,7911,7209,6509
6,169,169,85,1268,72,64,55,7983,7273,6564
6,170,170,85,1275,73,64,56,8055,7337,6619
6,171,171,86,1283,73,64,56,8128,7401,6675
6,172,172,86,1290,73,65,56,8201,7465,6731
6,173,173,87,1298,73,65,56,8274,7530,6787
6,174,174,87,1305,74,65,56,8347,7595,6843
6,175,175,88,1313,74,65,57,8421,7660,6899
6,176,176,88,1320,74,66,57,8495,7725,6956
6,177,177,89,1328,75,66,57,8569,7791,7013
6,178,178,89,1335,75,66,57,8644,7857,7070
6,179,179,90,1343,75,66,57,8719,7923,7127
6,180,180,90,1350,76,67,58,8794,7989,7184
6,181,181,91,1358,76,67,58,8870,8056,7242
6,182,182,91,1365,76,67,58,8946,8123,7300
6,183,183,92,1373,76,67,58,9022,8190,7358
6,184,184,92,1380,77,67,58,9098,8257,7416
6,185,185,93,1388,77,68,58,9175,8324,7474
6,186,186,93,1395,77,68,59,9252,8392,7532
6,187,187,94,1403,78,68,59,9329,8460,7591
6,188,188,94,1410,78,68,59,9407,8528,7650
6,189,189,95,1418,78,69,59,9485,8596,7709
6,190,190,95,1425,78,69,59,9563,8665,7768
6,191,191,96,1433,79,69,60,9641,8734,7827
6,192,192,96,1440,79,69,60,9720,8803,7887
6,193,193,97,1448,79,70,60,9799,8872,7947
6,194,194,97,1455,80,70,60,9878,8942,8007
6,195,195,98,1463,80,70,60,9958,9012,8067
6,196,196,98,1470,80,70,61,10038,9082,8127
6,197,197,99,1478,81,71,61,10118,9152,8188
6,198,198,99,1485,81,71,61,10199,9223,8249
6,199,199,100,1493,81,71,61,10280,9294,8310
6,200,200,100,1500,81,71,61,10361,9365,8371
6,201,201,101,1508,82,72,62,10442,9436,8432
6,202,202,101,1515,82,72,62,10524,9508,8494
6,203,203,102,1523,82,72,62,10606,9580,8556
6,204,204,102,1530,83,72,62,10688,9652,8618
6,205,205,103,1538,83,73,62,10771,9724,8680
6,206,206,103,1545,83,73,63,10854,9797,8742
6,207,207,104,1553,83,73,63,10937,9870,8805
6,208,208,104,1560,84,73,63,11020,9943,8868
6,209,209,105,1568,84,74,63,11104,10016,8931
6,210,210,105,1575,84,74,63,11188,10090,8994
6,211,211,106,1583,85,74,64,11272,10164,9057
6,212,212,106,1590,85,74,64,11357,10238,9121
6,213,213,107,1598,85,75,64,11442,10312,9185
6,214,214,107,1605,86,75,64,11527,10387,9249
6,215,215,108,1613,86,75,64,11613,10462,9313
6,216,216,108,1620,86,75,65,11699,10537,9377
6,217,217,109,1628,86,76,65,11785,10612,9442
6,218,218,109,1635,87,76,65,11871,10688,9507
6,219,219,110,1643,87,76,65,11958,10764,9572
6,220,220,110,1650,87,76,65,12045,10840,9637
6,221,221,111,1658,88,77,65,12132,10916,9702
6,222,222,111,1665,88,77,66,12220,10993,9767
6,223,223,112,1673,88,77,66,12308,11070,9833
6,224,224,112,1680,88,77,66,12396,11147,9899
6,225,225,113,1688,89,78,66,12484,11224,9965
6,226,226,113,1695,89,78,66,12573,11302,10031
6,227,227,114,1703,89,78,67,12662,11380,10097
6,228,228,114,1710,90,78,67,12751,11458,10164
6,229,229,115,1718,90,78,67,12841,11536,10231
6,230,230,115,1725,90,79,67,12931,11614,10298
6,231,231,116,1733,91,79,67,13021,11693,10365
6,232,232,116,1740,91,79,68,13112,11772,10432
6,233,233,117,1748,91,79,68,13203,11851,10500
6,234,234,117,1755,91,80,68,13294,11930,10568
6,235,235,118,1763,92,80,68,13385,12010,10636
6,236,236,118,1770,92,80,68,13477,12090,10704
6,237,237,119,1778,92,80,69,13569,12170,10772
6,238,238,119,1785,93,81,69,13661,12250,10841
6,239,239,120,1793,93,81,69,13754,12331,10910
6,240,240,120,1800,93,81,69,13847,12412,10979
6,241,241,121,1808,93,81,69,13940,12493,11048
6,242,242,121,1815,94,82,70,14033,12574,11117
6,243,243,122,1823,94,82,70,14127,12656,11187
6,244,244,122,1830,94,82,70,14221,12738,11257
6,245,245,123,1838,95,82,70,14315,12820,11327
6,246,246,123,1845,95,83,70,14410,12902,11397
6,247,247,124,1853,95,83,71,14505,12985,11467
6,248,248,124,1860,96,83,71,14600,13068,11538
6,249,249,125,1868,96,83,71,14696,13151,11609
6,250,250,125,1875,96,84,71,14792,13234,11680
6,251,251,126,1883,96,84,71,14888,13318,11751
6,252,252,126,1890,97,84,72,14984,13402,11822
6,253,253,127,1898,97,84,72,15081,13486,11894
6,254,254,127,1905,97,85,72,15178,13570,11966
6,255,255,128,1913,98,85,72,15275,13655,12038
6,256,256,128,1920,98,85,72,15373,13740,12110
6,257,257,129,1928,98,85,72,15471,13825,12182
6,258,258,129,1935,98,86,73,15569,13910,12254
6,259,259,130,1943,99,86,73,15667,13996,12327
6,260,260,130,1950,99,86,73,15766,14082,12400
6,261,261,131,1958,99,86,73,15865,14168,12473
6,262,262,131,1965,100,87,73,15964,14254,12546
6,263,263,132,1973,100,87,74,16064,14341,12619
6,264,264,132,1980,100,87,74,16164,14428,12693
6,265,265,133,1988,101,87,74,16264,14515,12767
6,266,266,133,1995,101,88,74,16365,14602,12841
6,267,267,134,2003,101,88,74,16466,14690,12915
6,268,268,134,2010,101,88,75,16567,14778,12989
6,269,269,135,2018,102,88,75,16668,14866,13064
6,270,270,135,2025,102,89,75,16770,14954,13139
6,271,271,136,2033,102,89,75,16872,15043,13214
6,272,272,136,2040,103,89,75,16974,15132,13289
6,273,273,137,2048,103,89,76,17077,15221,13364
6,274,274,137,2055,103,89,76,17180,15310,13440
6,275,275,138,2063,103,90,76,17283,15399,13516
6,276,276,138,2070,104,90,76,17386,15489,13592
6,277,277,139,2078,104,90,76,17490,15579,13668
6,278,278,139,2085,104,90,77,17594,15669,13744
6,279,279,140,2093,105,91,77,17698,15759,13821
6,280,280,140,2100,105,91,77,17803,15850,13898
6,281,281,141,2108,105,91,77,17908,15941,13975
6,282,282,141,2115,106,91,77,18013,16032,14052
6,283,283,142,2123,106,92,78,18119,16123,14129
6,284,284,142,2130,106,92,78,18225,16215,14207
6,285,285,143,2138,106,92,78,18331,16307,14285
6,286,286,143,2145,107,92,78,18437,16399,14363
6,287,287,144,2153,107,93,78,18544,16491,14441
6,288,288,144,2160,107,93,79,18651,16584,14519
6,289,289,145,2168,108,93,79,18758,16677,14598
6,290,290,145,2175,108,93,79,18866,16770,14677
6,291,291,146,2183,108,94,79,18974,16863,14756
6,292,292,146,2190,108,94,79,19082,16957,14835
6,293,293,147,2198,109,94,79,19190,17051,14914
6,294,294,147,2205,109,94,80,19299,17145,14993
6,295,295,148,2213,109,95,80,19408,17239,15073
6,296,296,148,2220,110,95,80,19517,17334,15153
6,297,297,149,2228,110,95,80,19627,17429,15233
6,298,298,149,2235,110,95,80,19737,17524,15313
6,299,299,150,2243,111,96,81,19847,17619,15393
6,300,300,150,2250,111,96,81,19958,17715,15474
6,301,301,151,2258,111,96,81,20069,17811,15555
6,302,302,151,2265,111,96,81,20180,17907,15636
6,303,303,152,2273,112,97,81,20291,18003,15717
6,304,304,152,2280,112,97,82,20403,18100,15798
6,305,305,153,2288,112,97,82,20515,18197,15880
6,306,306,153,2295,113,97,82,20627,18294,15962
6,307,307,154,2303,113,98,82,20740,18391,16044
6,308,308,154,2310,113,98,82,20853,18489,16126
6,309,309,155,2318,114,98,83,20966,18587,16208
6,310,310,155,2325,114,98,83,21080,18685,16291
6,311,311,156,2333,114,99,83,21194,18783,16374
6,312,312,156,2340,114,99,83,21308,18882,16457
6,313,313,157,2348,115,99,83,21422,18981,16540
6,314,314,157,2355,115,99,84,21537,19080,16623
6,315,315,158,2363,115,100,84,21652,19179,16707
6,316,316,158,2370,116,100,84,21767,19279,16791
6,317,317,159,2378,116,100,84,21883,19379,16875
6,318,318,159,2385,116,100,84,21999,19479,16959
6,319,319,160,2393,116,100,85,22115,19579,17043
6,320,320,160,2400,117,101,85,22231,19679,17128
6,321,321,161,2408,117,101,85,22348,19780,17213
6,322,322,161,2415,117,101,85,22465,19881,17298
6,323,323,162,2423,118,101,85,22582,19982,17383
6,324,324,162,2430,118,102,86,22700,20083,17468
6,325,325,163,2438,118,102,86,22818,20185,17554
6,326,326,163,2445,119,102,86,22936,20287,17640
6,327,327,164,2453,119,102,86,23055,20389,17726
6,328,328,164,2460,119,103,86,23174,20491,17812
6,329,329,165,2468,119,103,86,23293,20594,17898
6,330,330,165,2475,120,103,87,23412,20697,17984
6,331,331,166,2483,120,103,87,23532,20800,18071
6,332,332,166,2490,120,104,87,23652,20903,18158
6,333,333,167,2498,121,104,87,23772,21007,18245
6,334,334,167,2505,121,104,87,23893,21111,18332
6,335,335,168,2513,121,104,88,24014,21215,18419
6,336,336,168,2520,121,105,88,24135,21319,18507
6,337,337,169,2528,122,105,88,24256,21424,18595
6,338,338,169,2535,122,105,88,24378,21529,18683
6,339,339,170,2543,122,105,88,24500,21634,18771
6,340,340,170,2550,123,106,89,24622,21739,18859
6,341,341,171,2558,123,106,89,24745,21845,18948
6,342,342,171,2565,123,106,89,24868,21951,19037
6,343,343,172,2573,124,106,89,24991,22057,19126
6,344,344,172,2580,124,107,89,25115,22163,19215
6,345,345,173,2588,124,107,90,25239,22270,19304
6,346,346,173,2595,124,107,90,25363,22377,19394
6,347,347,174,2603,125,107,90,25487,22484,19484
6,348,348,174,2610,125,108,90,25612,22591,19574
6,349,349,175,2618,125,108,90,25737,22699,19664
6,350,350,175,2625,126,108,91,25862,22807,19754
6,351,351,176,2633,126,108,91,25988,22915,19845
6,352,352,176,2640,126,109,91,26114,23023,19936
6,353,353,177,2648,126,109,91,26240,23132,20027
6,354,354,177,2655,127,109,91,26366,23241,20118
6,355,355,178,2663,127,109,92,26493,23350,20209
6,356,356,178,2670,127,110,92,26620,23459,20301
6,357,357,179,2678,128,110,92,26747,23569,20393
6,358,358,179,2685,128,110,92,26875,23679,20485
6,359,359,180,2693,128,110,92,27003,23789,20577
6,360,360,180,2700,129,111,93,27131,23899,20669
6,361,361,181,2708,129,111,93,27260,24010,20762
6,362,362,181,2715,129,111,93,27389,24121,20855
6,363,363,182,2723,129,111,93,27518,24232,20948
6,364,364,182,2730,130,111,93,27647,24343,21041
6,365,365,183,2738,130,112,93,27777,24454,21134
6,366,366,183,2745,130,112,94,27907,24566,21227
6,367,367,184,2753,131,112,94,28037,24678,21321
6,368,368,184,2760,131,112,94,28168,24790,21415
6,369,369,185,2768,131,113,94,28299,24902,21509
6,370,370,185,2775,131,113,94,28430,25015,21603
6,371,371,186,2783,132,113,95,28561,25128,21697
6,372,372,186,2790,132,113,95,28693,25241,21792
6,373,373,187,2798,132,114,95,28825,25354,21887
6,374,374,187,2805,133,114,95,28957,25468,21982
6,375,375,188,2813,133,114,95,29090,25582,22077
6,376,376,188,2820,133,114,96,29223,25696,22172
6,377,377,189,2828,134,115,96,29356,25810,22268
6,378,378,189,2835,134,115,96,29490,25925,22364
6,379,379,190,2843,134,115,96,29624,26040,22460
6,380,380,190,2850,134,115,96,29758,26155,22556
6,381,381,191,2858,135,116,97,29892,26270,22652
6,382,382,191,2865,135,116,97,30027,26386,22749
6,383,383,192,2873,135,116,97,30162,26502,22846
6,384,384,192,2880,136,116,97,30297,26618,22943
6,385,385,193,2888,136,117,97,30433,26734,23040
6,386,386,193,2895,136,117,98,30569,26851,23137
6,387,387,194,2903,136,117,98,30705,26968,23235
6,388,388,194,2910,137,117,98,30841,27085,23333
6,389,389,195,2918,137,118,98,30978,27202,23431
6,390,390,195,2925,137,118,98,31115,27320,23529
6,391,391,196,2933,138,118,99,31252,27438,23627
6,392,392,196,2940,138,118,99,31390,27556,23726
6,393,393,197,2948,138,119,99,31528,27674,23825
6,394,394,197,2955,139,119,99,31666,27793,23924
6,395,395,198,2963,139,119,99,31805,27912,24023
6,396,396,198,2970,139,119,100,31944,28031,24122
6,397,397,199,2978,139,120,100,32083,28150,24222
6,398,398,199,2985,140,120,100,32222,28270,24322
6,399,399,200,2993,140,120,100,32362,28390,24422
6,400,400,200,3000,140,120,100,32502,28510,24522
6,401,401,201,3008,141,121,100,32642,28630,24622
6,402,402,201,3015,141,121,101,32783,28751,24722
6,403,403,202,3023,141,121,101,32924,28872,24823
6,404,404,202,3030,141,121,101,33065,28993,24924
6,405,405,203,3038,142,122,101,33206,29114,25025
6,406,406,203,3045,142,122,101,33348,29236,25126
6,407,407,204,3053,142,122,102,33490,29358,25227
6,408,408,204,3060,143,122,102,33632,29480,25329
6,409,409,205,3068,143,123,102,33775,29602,25431
6,410,410,205,3075,143,123,102,33918,29725,25533
6,411,411,206,3083,144,123,102,34061,29848,25635
6,412,412,206,3090,144,123,103,34205,29971,25737
6,413,413,207,3098,144,123,103,34349,30094,25840
6,414,414,207,3105,144,124,103,34493,30217,25943
6,415,415,208,3113,145,124,103,34637,30341,26046
6,416,416,208,3120,145,124,103,34782,30465,26149
6,417,417,209,3128,145,124,104,34927,30589,26252
6,418,418,209,3135,146,125,104,35072,30713,26356
6,419,419,210,3143,146,125,104,35218,30838,26460
6,420,420,210,3150,146,125,104,35364,30963,26564
6,421,421,211,3158,146,125,104,35510,31088,26668
6,422,422,211,3165,147,126,105,35656,31213,26772
6,423,423,212,3173,147,126,105,35803,31339,26877
6,424,424,212,3180,147,126,105,35950,31465,26982
6,425,425,213,3188,148,126,105,36097,31591,27087
6,426,426,213,3195,148,127,105,36245,31717,27192
6,427,427,214,3203,148,127,106,36393,31844,27297
6,428,428,214,3210,149,127,106,36541,31971,27403
6,429,429,215,3218,149,127,106,36690,32098,27509
6,430,430,215,3225,149,128,106,36839,32225,27615
6,431,431,216,3233,149,128,106,36988,32353,27721
6,432,432,216,3240,150,128,107,37137,32481,27827
6,433,433,217,3248,150,128,107,37287,32609,27934
6,434,434,217,3255,150,129,107,37437,32737,28041
6,435,435,218,3263,151,129,107,37587,32866,28148
6,436,436,218,3270,151,129,107,37738,32995,28255
6,437,437,219,3278,151,129,107,37889,33124,28362
6,438,438,219,3285,151,130,108,38040,33253,28469
6,439,439,220,3293,152,130,108,38191,33383,28577
6,440,440,220,3300,152,130,108,38343,33513,28685
6,441,441,221,3308,152,130,108,38495,33643,28793
6,442,442,221,3315,153,131,108,38647,33773,28901
6,443,443,222,3323,153,131,109,38800,33904,29009
6,444,444,222,3330,153,131,109,38953,34035,29118
6,445,445,223,3338,154,131,109,39106,34166,29227
6,446,446,223,3345,154,132,109,39260,34297,29336
6,447,447,224,3353,154,132,109,39414,34429,29445
6,448,448,224,3360,154,132,110,39568,34561,29554
6,449,449,225,3368,155,132,110,39722,34693,29664
6,450,450,225,3375,155,133,110,39877,34825,29774
6,451,451,226,3383,155,133,110,40032,34958,29884
6,452,452,226,3390,156,133,110,40187,35091,29994
6,453,453,227,3398,156,133,111,40343,35224,30104
6,454,454,227,3405,156,134,111,40499,35357,30215
6,455,455,228,3413,156,134,111,40655,35491,30326
6,456,456,228,3420,157,134,111,40811,35625,30437
6,457,457,229,3428,157,134,111,40968,35759,30548
6,458,458,229,3435,157,134,112,41125,35893,30659
6,459,459,230,3443,158,135,112,41282,36027,30771
6,460,460,230,3450,158,135,112,41440,36162,30883
6,461,461,231,3458,158,135,112,41598,36297,30995
6,462,462,231,3465,159,135,112,41756,36432,31107
6,463,463,232,3473,159,136,113,41915,36567,31219
6,464,464,232,3480,159,136,113,42074,36703,31332
6,465,465,233,3488,159,136,113,42233,36839,31445
6,466,466,233,3495,160,136,113,42392,36975,31558
6,467,467,234,3503,160,137,113,42552,37111,31671
6,468,468,234,3510,160,137,114,42712,37248,31784
6,469,469,235,3518,161,137,114,42872,37385,31898
6,470,470,235,3525,161,137,114,43033,37522,32012
6,471,471,236,3533,161,138,114,43194,37659,32126
6,472,472,236,3540,162,138,114,43355,37797,32240
6,473,473,237,3548,162,138,114,43517,37935,32354
6,474,474,237,3555,162,138,115,43679,38073,32468
6,475,475,238,3563,162,139,115,43841,38211,32583
6,476,476,238,3570,163,139,115,44003,38350,32698
6,477,477,239,3578,163,139,115,44166,38489,32813
6,478,478,239,3585,163,139,115,44329,38628,32928
6,479,479,240,3593,164,140,116,44492,38767,33043
6,480,480,240,3600,164,140,116,44656,38907,33159
6,481,481,241,3608,164,140,116,44820,39047,33275
6,482,482,241,3615,164,140,116,44984,39187,33391
6,483,483,242,3623,165,141,116,45148,39327,33507
6,484,484,242,3630,165,141,117,45313,39468,33623
6,485,485,243,3638,165,141,117,45478,39609,33740
6,486,486,243,3645,166,141,117,45643,39750,33857
6,487,487,244,3653,166,142,117,45809,39891,33974
6,488,488,244,3660,166,142,117,45975,40033,34091
6,489,489,245,3668,167,142,118,46141,40175,34208
6,490,490,245,3675,167,142,118,46308,40317,34326
6,491,491,246,3683,167,143,118,46475,40459,34444
6,492,492,246,3690,167,143,118,46642,40602,34562
6,493,493,247,3698,168,143,118,46809,40745,34680
6,494,494,247,3705,168,143,119,46977,40888,34798
6,495,495,248,3713,168,144,119,47145,41031,34917
6,496,496,248,3720,169,144,119,47313,41175,35036
6,497,497,249,3728,169,144,119,47482,41319,35155
6,498,498,249,3735,169,144,119,47651,41463,35274
6,499,499,250,3743,169,145,120,47820,41607,35393
6,500,500,250,3750,170,145,120,47989,41752,35513
6,501,501,251,3758,170,145,120,48159,41897,35633
6,502,502,251,3765,170,145,120,48329,42042,35753
6,503,503,252,3773,171,145,120,48499,42187,35873
6,504,504,252,3780,171,146,121,48670,42332,35993
6,505,505,253,3788,171,146,121,48841,42478,36114
6,506,506,253,3795,172,146,121,49012,42624,36235
6,507,507,254,3803,172,146,121,49184,42770,36356
6,508,508,254,3810,172,147,121,49356,42916,36477
6,509,509,255,3818,172,147,122,49528,43063,36598
6,510,510,255,3825,173,147,122,49700,43210,36720
6,511,511,256,3833,173,147,122,49873,43357,36842
6,512,512,256,3840,173,148,122,50046,43504,36964
6,513,513,257,3848,174,148,122,50219,43652,37086
6,514,514,257,3855,174,148,122,50393,43800,37208
6,515,515,258,3863,174,148,123,50567,43948,37330
6,516,516,258,3870,174,149,123,50741,44096,37453
6,517,517,259,3878,175,149,123,50915,44245,37576
6,518,518,259,3885,175,149,123,51090,44394,37699
6,519,519,260,3893,175,149,123,51265,44543,37822
6,520,520,260,3900,176,150,124,51440,44692,37945
6,521,521,261,3908,176,150,124,51616,44842,38069
6,522,522,261,3915,176,150,124,51792,44992,38193
6,523,523,262,3923,177,150,124,51968,45142,38317
6,524,524,262,3930,177,151,124,52145,45292,38441
6,525,525,263,3938,177,151,125,52322,45443,38565
6,526,526,263,3945,177,151,125,52499,45594,38690
6,527,527,264,3953,178,151,125,52676,45745,38815
6,528,528,264,3960,178,152,125,52854,45896,38940
6,529,529,265,3968,178,152,125,53032,46048,39065
6,530,530,265,3975,179,152,126,53210,46200,39190
6,531,531,266,3983,179,152,126,53389,46352,39316
6,532,532,266,3990,179,153,126,53568,46504,39442
6,533,533,267,3998,179,153,126,53747,46657,39568
6,534,534,267,4005,180,153,126,53926,46810,39694
6,535,535,268,4013,180,153,127,54106,46963,39820
6,536,536,268,4020,180,154,127,54286,47116,39947
6,537,537,269,4028,181,154,127,54466,47270,40074
6,538,538,269,4035,181,154,127,54647,47424,40201
6,539,539,270,4043,181,154,127,54828,47578,40328
6,540,540,270,4050,182,155,128,55009,47732,40455
6,541,541,271,4058,182,155,128,55191,47887,40583
6,542,542,271,4065,182,155,128,55373,48042,40711
6,543,543,272,4073,182,155,128,55555,48197,40839
6,544,544,272,4080,183,156,128,55737,48352,40967
6,545,545,273,4088,183,156,129,55920,48508,41095
6,546,546,273,4095,183,156,129,56103,48664,41224
6,547,547,274,4103,184,156,129,56286,48820,41353
6,548,548,274,4110,184,156,129,56470,48976,41482
6,549,549,275,4118,184,157,129,56654,49132,41611
6,550,550,275,4125,184,157,129,56838,49289,41740
6,551,551,276,4133,185,157,130,57022,49446,41869
6,552,552,276,4140,185,157,130,57207,49603,41999
6,553,553,277,4148,185,158,130,57392,49760,42129
6,554,554,277,4155,186,158,130,57577,49918,42259
6,555,555,278,4163,186,158,130,57763,50076,42389
6,556,556,278,4170,186,158,131,57949,50234,42519
6,557,557,279,4178,187,159,131,58135,50392,42650
6,558,558,279,4185,187,159,131,58322,50551,42781
6,559,559,280,4193,187,159,131,58509,50710,42912
6,560,560,280,4200,187,159,131,58696,50869,43043
6,561,561,281,4208,188,160,132,58883,51028,43174
6,562,562,281,4215,188,160,132,59071,51188,43306
6,563,563,282,4223,188,160,132,59259,51348,43438
6,564,564,282,4230,189,160,132,59447,51508,43570
6,565,565,283,4238,189,161,132,59636,51668,43702
6,566,566,283,4245,189,161,133,59825,51829,43834
6,567,567,284,4253,189,161,133,60014,51990,43967
6,568,568,284,4260,190,161,133,60203,52151,44100
6,569,569,285,4268,190,162,133,60393,52312,44233
6,570,570,285,4275,190,162,133,60583,52474,44366
6,571,571,286,4283,191,162,134,60773,52636,44499
6,572,572,286,4290,191,162,134,60964,52798,44633
6,573,573,287,4298,191,163,134,61155,52960,44767
6,574,574,287,4305,192,163,134,61346,53123,44901
6,575,575,288,4313,192,163,134,61538,53286,45035
6,576,576,288,4320,192,163,135,61730,53449,45169
6,577,577,289,4328,192,164,135,61922,53612,45304
6,578,578,289,4335,193,164,135,62114,53776,45439
6,579,579,290,4343,193,164,135,62307,53940,45574
6,580,580,290,4350,193,164,135,62500,54104,45709
6,581,581,291,4358,194,165,136,62693,54268,45844
6,582,582,291,4365,194,165,136,62887,54433,45980
